year,month,day,USD_EUR_value,USD_EGP,EUR_EGP,cpi_rate,cpi_base_2010,RealInterestRate,InterestRate,XAU_Price,gdp_rate,UnemploymentRate,EUR/USD
1990,9,6,1,2.7367,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3291
1990,9,7,1,2.7367,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.321
1990,9,10,1,2.7392,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3088
1990,9,11,1,2.7492,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3035
1990,9,12,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3054
1990,9,13,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3015
1990,9,14,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3186
1990,9,17,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3342
1990,9,18,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3365
1990,9,19,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3215
1990,9,20,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3131
1990,9,21,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3137
1990,9,24,1,2.7392,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3304
1990,9,25,1,2.7367,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3265
1990,9,26,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3169
1990,9,27,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3125
1990,9,28,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3155
1990,10,1,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3285
1990,10,2,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3302
1990,10,3,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.339
1990,10,4,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.344
1990,10,5,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3357
1990,10,8,1,2.7467,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3497
1990,10,9,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.36
1990,10,10,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3565
1990,10,11,1,2.7692,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3618
1990,10,12,1,2.7692,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.363
1990,10,15,1,2.7692,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.361
1990,10,16,1,2.7767,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3685
1990,10,17,1,2.7567,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3674
1990,10,18,1,2.7667,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3685
1990,10,19,1,2.7667,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.376
1990,10,22,1,2.7892,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3639
1990,10,23,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3645
1990,10,24,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3733
1990,10,25,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.369
1990,10,26,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3668
1990,10,29,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3662
1990,10,30,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.3648
1990,10,31,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.368
1990,11,1,1,2.7967,,,19.1471871327422,1.06753529927366,,,5.66702915715834,,1.374
1991,10,25,1,3.3399,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2048
1991,10,28,1,3.3399,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.1929
1991,10,29,1,3.3399,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2153
1991,10,30,1,3.317,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2249
1991,10,31,1,3.3265,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2242
1991,11,1,1,3.3265,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2439
1991,11,4,1,3.3265,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2479
1991,11,5,1,3.323,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.248
1991,11,6,1,3.323,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.249
1991,11,7,1,3.329,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2454
1991,11,8,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2399
1991,11,11,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2463
1991,11,12,1,3.3325,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2462
1991,11,13,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2507
1991,11,14,1,3.33,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2537
1991,11,15,1,3.33,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2605
1991,11,18,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2664
1991,11,19,1,3.3286,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.276
1991,11,20,1,3.3338,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2754
1991,11,21,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2753
1991,11,22,1,3.3287,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2824
1991,11,25,1,3.3295,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2797
1991,11,26,1,3.3295,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2614
1991,11,27,1,3.3321,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.262
1991,11,28,1,3.3325,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2593
1991,11,29,1,3.3325,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.255
1991,12,2,1,3.3363,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2612
1991,12,3,1,3.3358,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2654
1991,12,4,1,3.337,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2713
1991,12,5,1,3.3327,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2794
1991,12,6,1,3.3327,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2953
1991,12,9,1,3.3363,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2932
1991,12,10,1,3.3363,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2872
1991,12,11,1,3.3392,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2905
1991,12,12,1,3.338,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2853
1991,12,13,1,3.338,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2834
1991,12,16,1,3.3397,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2937
1991,12,17,1,3.3392,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2969
1991,12,18,1,3.3392,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.2957
1991,12,19,1,3.3392,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3049
1991,12,20,1,3.3392,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.322
1991,12,23,1,3.3301,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3384
1991,12,24,1,3.3438,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.334
1991,12,25,1,3.3475,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3355
1991,12,26,1,3.3425,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3468
1991,12,27,1,3.3425,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3345
1991,12,30,1,3.3413,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3359
1991,12,31,1,3.3363,,,22.9284779653364,3.20463879391189,,,1.12540459360228,9.38,1.3369
1992,1,1,1,3.3368,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3369
1992,1,2,1,3.342,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3285
1992,1,3,1,3.3357,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3182
1992,1,6,1,3.3317,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3437
1992,1,7,1,3.3317,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3495
1992,1,8,1,3.3338,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3489
1992,1,9,1,3.32,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.304
1992,1,10,1,3.32,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2844
1992,1,13,1,3.3338,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2906
1992,1,14,1,3.342,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2808
1992,1,15,1,3.3312,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2547
1992,1,16,1,3.3286,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2609
1992,1,17,1,3.3286,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2839
1992,1,20,1,3.3375,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.285
1992,1,21,1,3.3312,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2864
1992,1,22,1,3.3287,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2843
1992,1,23,1,3.3317,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.27
1992,1,24,1,3.3317,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.279
1992,1,27,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2679
1992,1,28,1,3.3245,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2765
1992,1,29,1,3.3245,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.275
1992,1,30,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2642
1992,1,31,1,3.3281,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2685
1992,2,3,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2765
1992,2,4,1,3.32,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2815
1992,2,5,1,3.3293,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2915
1992,2,6,1,3.321,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.295
1992,2,7,1,3.321,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3095
1992,2,10,1,3.3246,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2945
1992,2,11,1,3.3195,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2802
1992,2,12,1,3.3237,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2715
1992,2,13,1,3.32,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.26
1992,2,14,1,3.3195,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2575
1992,2,17,1,3.3195,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2603
1992,2,18,1,3.3225,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2446
1992,2,19,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2455
1992,2,20,1,3.3268,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2445
1992,2,21,1,3.327,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2366
1992,2,24,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2383
1992,2,25,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.234
1992,2,26,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2438
1992,2,27,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2522
1992,2,28,1,3.3205,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2485
1992,3,2,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2456
1992,3,3,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2353
1992,3,4,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2276
1992,3,5,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2236
1992,3,6,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.227
1992,3,9,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2314
1992,3,10,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.225
1992,3,11,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2311
1992,3,12,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2253
1992,3,13,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2246
1992,3,16,1,3.3217,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2302
1992,3,17,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2419
1992,3,18,1,3.3235,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2358
1992,3,19,1,3.3282,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2231
1992,3,20,1,3.3282,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2235
1992,3,23,1,3.3235,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2274
1992,3,24,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.229
1992,3,25,1,3.3235,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2382
1992,3,26,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2315
1992,3,27,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.245
1992,3,30,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2415
1992,3,31,1,3.3286,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2431
1992,4,1,1,3.3285,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2365
1992,4,2,1,3.3215,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.243
1992,4,3,1,3.3215,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2555
1992,4,6,1,3.3255,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2565
1992,4,7,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.26
1992,4,8,1,3.3255,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2555
1992,4,9,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2625
1992,4,10,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2505
1992,4,13,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.24
1992,4,14,1,3.3325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2385
1992,4,15,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2325
1992,4,16,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2285
1992,4,17,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2287
1992,4,20,1,3.3258,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2305
1992,4,21,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2297
1992,4,22,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2353
1992,4,23,1,3.3358,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2375
1992,4,24,1,3.3358,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2425
1992,4,27,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.241
1992,4,28,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2422
1992,4,29,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2381
1992,4,30,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2455
1992,5,1,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.251
1992,5,4,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2467
1992,5,5,1,3.3291,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2541
1992,5,6,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2608
1992,5,7,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.257
1992,5,8,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2493
1992,5,11,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2545
1992,5,12,1,3.323,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2663
1992,5,13,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.278
1992,5,14,1,3.335,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2701
1992,5,15,1,3.335,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2767
1992,5,18,1,3.3283,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2875
1992,5,19,1,3.3287,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2895
1992,5,20,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2837
1992,5,21,1,3.3263,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.271
1992,5,22,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.272
1992,5,25,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2725
1992,5,26,1,3.3237,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2735
1992,5,27,1,3.3315,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2565
1992,5,28,1,3.3293,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.265
1992,5,29,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2785
1992,6,1,1,3.3309,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2798
1992,6,2,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2718
1992,6,3,1,3.3273,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2785
1992,6,4,1,3.3313,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2878
1992,6,5,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2887
1992,6,8,1,3.3325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2913
1992,6,9,1,3.332,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2878
1992,6,10,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2893
1992,6,11,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2985
1992,6,12,1,3.325,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.2985
1992,6,15,1,3.3285,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.305
1992,6,16,1,3.3262,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3103
1992,6,17,1,3.328,,,26.0553317615891,1.67092489114582,,,4.47285918516198,8.92,1.3015
