year,month,day,USD_EUR_value,USD_EGP,EUR_EGP,cpi_rate,cpi_base_2010,RealInterestRate,InterestRate,XAU_Price,gdp_rate
1990,7,5,1,2.7167,2.167291583566015,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,6,1,2.7167,2.171449124770202,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,9,1,2.7067,2.154158376442499,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,10,1,2.7067,2.1473224910749704,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,11,1,2.7067,2.158452950558214,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,12,1,2.7167,2.1777154308617233,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,13,1,2.7167,2.155597873522177,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,16,1,2.7067,2.159486197542684,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,17,1,2.7167,2.159538950715421,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,18,1,2.7167,2.15354736424891,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,19,1,2.7067,2.143072050673001,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,20,1,2.7067,2.1440906210392905,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,23,1,2.7067,2.1245682888540034,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,24,1,2.7092,2.121368726019889,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,25,1,2.7092,2.1207045009784733,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,26,1,2.7067,2.120407363885625,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,27,1,2.7067,2.108843007401636,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,30,1,2.7167,2.1097305272967306,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,7,31,1,2.7167,2.0822411282287114,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,1,1,2.7067,2.0812764321414843,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,2,1,2.7267,2.0960104543008686,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,3,1,2.7167,2.090573297422085,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,6,1,2.7067,2.05723189176864,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,7,1,2.7167,2.0704976754820517,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,8,1,2.7267,2.0897455548743102,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,9,1,2.7267,2.0902261402836335,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,10,1,2.7267,2.089425287356322,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,13,1,2.7167,2.0609164011530874,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,14,1,2.7167,2.0511136277840696,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,15,1,2.7067,2.03434798947764,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,16,1,2.7067,2.0404824726724464,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,20,1,2.7067,2.0335837716003007,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,21,1,2.7067,2.046808832425892,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,22,1,2.6967,2.030800512086753,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,23,1,2.6967,2.0222722159730036,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,24,1,2.6967,2.014266507319988,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,27,1,2.7067,2.0194732522569576,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,28,1,2.7167,2.030418535127055,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,29,1,2.7167,2.0323932071519413,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,30,1,2.7267,2.0550949653301176,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,8,31,1,2.7267,2.0719604863221885,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,3,1,2.7267,2.0841550103187343,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,4,1,2.7367,2.0911591655841675,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,5,1,2.7367,2.0677748394408764,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,6,1,2.7367,2.059062523512151,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,7,1,2.7367,2.071688115064345,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,10,1,2.7392,2.0929095354523226,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,11,1,2.7492,2.109090909090909,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,12,1,2.7467,2.104106021142945,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,13,1,2.7567,2.1180945063388394,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,14,1,2.7567,2.0906264219626878,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,17,1,2.7567,2.066181981711887,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,18,1,2.7467,2.055144032921811,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,19,1,2.7467,2.078471433976542,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,20,1,2.7567,2.099383139136395,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,21,1,2.7567,2.098424297784882,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,24,1,2.7392,2.0589296452194827,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,25,1,2.7367,2.0630983791933657,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,26,1,2.7467,2.0857316424937355,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,27,1,2.7467,2.0927238095238097,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,9,28,1,2.7467,2.0879513492968456,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,1,1,2.7567,2.075047045540083,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,2,1,2.7567,2.072395128552097,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,3,1,2.7567,2.058775205377147,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,4,1,2.7467,2.043675595238095,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,5,1,2.7467,2.056374934491278,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,8,1,2.7467,2.0350448247758766,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,9,1,2.7567,2.026985294117647,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,10,1,2.7567,2.0322152598599335,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,11,1,2.7692,2.033485093258922,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,12,1,2.7692,2.031694790902421,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,15,1,2.7692,2.034680382072006,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,16,1,2.7767,2.0290098648154915,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,17,1,2.7567,2.0160157964019305,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,18,1,2.7667,2.021702594081111,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,19,1,2.7667,2.010683139534884,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,22,1,2.7892,2.0450179631937826,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,23,1,2.7967,2.0496152436790034,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,24,1,2.7967,2.036481467996796,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,25,1,2.7967,2.0428780131482833,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,26,1,2.7967,2.046166227685104,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,29,1,2.7967,2.0470648514126775,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,30,1,2.7967,2.049164712778429,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,10,31,1,2.7967,2.04437134502924,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1990,11,1,1,2.7967,2.0354439592430857,1.9824585725469688,19.1471871327422,1.06753529927366,3.0499938718206288,5718.74,5.66702915715834
1991,10,25,1,3.3399,2.772161354581673,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,10,28,1,3.3399,2.7998155754883056,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,10,29,1,3.3399,2.748210318439891,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,10,30,1,3.317,2.707976161319291,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,10,31,1,3.3265,2.7172847573925827,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,1,1,3.3265,2.6742503416673364,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,4,1,3.3265,2.6656783396105457,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,5,1,3.323,2.6626602564102564,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,6,1,3.323,2.6605284227381905,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,7,1,3.329,2.6730367753332263,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,8,1,3.3287,2.6846519880635533,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,11,1,3.3287,2.670865762657466,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,12,1,3.3325,2.674129353233831,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,13,1,3.3287,2.6614695770368595,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,14,1,3.33,2.656137832017229,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,15,1,3.33,2.6418088060293536,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,18,1,3.3287,2.628474415666456,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,19,1,3.3286,2.6086206896551722,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,20,1,3.3338,2.613925043123726,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,21,1,3.3287,2.6101309495804905,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,22,1,3.3287,2.5956799750467874,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,25,1,3.3295,2.6017816675783383,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,26,1,3.3295,2.639527509116854,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,27,1,3.3321,2.6403328050713153,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,28,1,3.3325,2.6463114428650836,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,11,29,1,3.3325,2.655378486055777,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,2,1,3.3363,2.645337773549001,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,3,1,3.3358,2.636162478267741,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,4,1,3.337,2.6248721780854245,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,5,1,3.3327,2.604892918555573,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,6,1,3.3327,2.5729174708561726,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,9,1,3.3363,2.5798793690071142,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,10,1,3.3363,2.5919049098819147,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,11,1,3.3392,2.58752421542038,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,12,1,3.338,2.5970590523613164,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,13,1,3.338,2.6009038491506935,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,16,1,3.3397,2.5815103965370643,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,17,1,3.3392,2.5747551854422084,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,18,1,3.3392,2.5771397700084893,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,19,1,3.3392,2.558970036018086,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,20,1,3.3392,2.5258698940998485,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,23,1,3.3301,2.4881201434548714,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,24,1,3.3438,2.5065967016491753,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,25,1,3.3475,2.506551853238488,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,26,1,3.3425,2.481808731808732,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,27,1,3.3425,2.5046834020232294,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,30,1,3.3413,2.5011602664870125,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1991,12,31,1,3.3363,2.4955494053407135,2.3739652922755727,22.9284779653364,3.20463879391189,5.578604086187463,5718.74,1.12540459360228
1992,1,1,1,3.3368,2.495923404891914,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,2,1,3.342,2.5156191193074897,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,3,1,3.3357,2.530496131087847,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,6,1,3.3317,2.479496911512987,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,7,1,3.3317,2.4688403112263804,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,8,1,3.3338,2.4714952924605234,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,9,1,3.32,2.5460122699386503,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,10,1,3.32,2.584864528184366,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,13,1,3.3338,2.583139624980629,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,14,1,3.342,2.6093066833229233,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,15,1,3.3312,2.6549772854068703,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,16,1,3.3286,2.6398604171623443,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,17,1,3.3286,2.5925695147597163,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,20,1,3.3375,2.59727626459144,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,21,1,3.3312,2.58955223880597,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,22,1,3.3287,2.591839912792961,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,23,1,3.3317,2.6233858267716537,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,24,1,3.3317,2.604925723221267,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,27,1,3.3262,2.6233930120671975,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,28,1,3.3245,2.6043869956913435,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,29,1,3.3245,2.607450980392157,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,30,1,3.323,2.6285397880082266,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,1,31,1,3.3281,2.6236499802916833,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,3,1,3.3262,2.6057187622405014,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,4,1,3.32,2.5907140070230197,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,5,1,3.3293,2.5778552071234997,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,6,1,3.321,2.5644787644787645,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,7,1,3.321,2.536082474226804,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,10,1,3.3246,2.568250289687138,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,11,1,3.3195,2.592954225902203,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,12,1,3.3237,2.61399921352733,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,13,1,3.32,2.634920634920635,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,14,1,3.3195,2.639761431411531,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,17,1,3.3195,2.6338966912639847,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,18,1,3.3225,2.6695323798810864,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,19,1,3.3205,2.6659975913287837,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,20,1,3.3268,2.673202089192447,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,21,1,3.327,2.690441533236293,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,24,1,3.3205,2.6814988290398127,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,25,1,3.3205,2.690842787682334,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,26,1,3.3205,2.669641421450394,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
1992,2,27,1,3.3205,2.651732950007986,2.6977130088726486,26.0553317615891,1.67092489114582,4.368637900018468,5718.74,4.47285918516198
